tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,ground_truth_intent,ground_truth_escalate,ground_truth_reason,split
200270,user_10135,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares You charged me $11.99 TWICE this month on my credit card! I want an immediate refund.,200271,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200271,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We understand your concern! Please DM us your account username and receipt date so a billing specialist can review your cancellation timestamp and process your refund.,,200270,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200272,user_10136,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares audio is crackling and stuttering through my headphones on Windows 11 PC app.,200273,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200273,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! This usually happens due to battery optimization. Go to Windows 11 PC Settings > Apps > Spotify > Battery, and set it to 'Unrestricted'. That should prevent it from going to sleep.",,200272,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200274,user_10137,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares your app is literally trash. Worst update in history. Canceling my sub and going to Apple Music!,200275,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200275,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We're really sorry to hear you're frustrated. If there's a specific issue or bug you're experiencing, let us know and we'd love to help troubleshoot.",,200274,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200276,user_10138,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares your app is literally trash. Worst update in history. Canceling my sub and going to Apple Music!,200277,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200277,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,You're very welcome! We're always here to help. Enjoy the tunes and have a fantastic weekend! 🎶,,200276,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200278,user_10139,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Spotify won't show up on my Apple CarPlay screen anymore after updating Pixel 8.,200279,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200279,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! Some Sonos devices only communicate over 2.4GHz. Check if your router separates 2.4GHz and 5GHz bands, and make sure Local Network access is enabled in your Settings > Spotify.",,200278,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200280,user_10140,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares who designs your UI? Fire them immediately, this update gave me a headache.",200281,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200281,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,You're very welcome! We're always here to help. Enjoy the tunes and have a fantastic weekend! 🎶,,200280,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200282,user_10141,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares where did the lyrics button go on Samsung S23? It disappeared from the Now Playing screen yesterday!,200283,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200283,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! The updated layout is permanent, but you can collapse or expand the Your Library view using the icon in the top-left of the sidebar to customize your view.",,200282,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200284,user_10142,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why are half the songs on this album greyed out and unplayable for me?,200285,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200285,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hi! Content availability is managed directly by artists and their record labels or distributors. We hope to make their music available again soon!,,200284,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200286,user_10143,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Spotify Connect can't find my Sonos speakers even though we are on the exact same WiFi network.,200287,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200287,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! On your MacBook Pro, go to Settings > General > CarPlay, select your vehicle, and check if Spotify is listed under customized apps. Also try restarting your car head unit.",,200286,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200288,user_10144,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares app keeps crashing every time I open my downloaded playlist offline on iPad Pro.,200289,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200289,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thanks for reporting! Try disabling 'Hardware Acceleration' in Spotify Settings > Show Advanced Settings. Then restart the app and see if the audio clears up.,,200288,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200290,user_10145,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares your app is literally trash. Worst update in history. Canceling my sub and going to Apple Music!,200291,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200291,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We're really sorry to hear you're frustrated. If there's a specific issue or bug you're experiencing, let us know and we'd love to help troubleshoot.",,200290,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200292,user_10146,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares bluetooth in my car disconnects every 3 minutes only when playing Spotify.,200293,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200293,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! On your MacBook Pro, go to Settings > General > CarPlay, select your vehicle, and check if Spotify is listed under customized apps. Also try restarting your car head unit.",,200292,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200294,user_10147,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares playback keeps skipping tracks continuously without playing anything on iPhone 14!,200295,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200295,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Oh no! Could you check if your web player at open.spotify.com behaves the same way? If it only happens in the app, clearing cache in Settings > Storage usually does the trick.",,200294,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200296,user_10148,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I canceled Premium two weeks ago and I was still billed today. Fix this immediately.,200297,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200297,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! All Family Plan members must reside at the exact same physical address. Make sure she types the address exactly character-for-character as shown in the plan manager's account page.,,200296,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200298,user_10149,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares search bar is completely frozen and doesn't register typing on MacBook Pro.,200299,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200299,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! Swipe down slightly at the top of your Liked Songs playlist to reveal the search and 'Sort' bar. Tap 'Sort' and pick 'Artist' from the list.,,200298,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200300,user_10150,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares love the new Wrapped statistics! Best feature of the year by far ❤️,200301,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200301,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thank you so much! We are thrilled you're loving Wrapped this year! 🎧✨,,200300,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200302,user_10151,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my student verification failed through SheerID even though I uploaded my enrollment letter.,200303,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200303,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! All Family Plan members must reside at the exact same physical address. Make sure she types the address exactly character-for-character as shown in the plan manager's account page.,,200302,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200304,user_10152,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I canceled Premium two weeks ago and I was still billed today. Fix this immediately.,200305,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200305,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! All Family Plan members must reside at the exact same physical address. Make sure she types the address exactly character-for-character as shown in the plan manager's account page.,,200304,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200306,user_10153,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares a podcast episode that came out an hour ago won't load or play on iPhone 14.,200307,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200307,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hi! Content availability is managed directly by artists and their record labels or distributors. We hope to make their music available again soon!,,200306,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200308,user_10154,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares who designs your UI? Fire them immediately, this update gave me a headache.",200309,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200309,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,You're very welcome! We're always here to help. Enjoy the tunes and have a fantastic weekend! 🎶,,200308,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200310,user_10155,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my student verification failed through SheerID even though I uploaded my enrollment letter.,200311,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200311,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! SheerID requires the document to clearly display your full name, university name, and an issue date within the current academic term. Check out support.spotify.com/article/student-discount/ for details.",,200310,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200312,user_10156,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares how do I sort my Liked Songs playlist by artist on iPhone 14? Can't find the filter option.,200313,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200313,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Oh no! Try restarting your iPhone 14 and clearing cache in Settings > Storage > Clear Cache. If that doesn't fix the search bar, a clean reinstall will refresh the index.",,200312,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200314,user_10157,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares HELP! Someone changed the email on my account and I'm locked out.,200315,,account_access,True,SECURITY_RISK,TRAIN
200315,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi there. Make sure the email you entered matches the one on file. If you originally signed up via Facebook or Apple ID, use those buttons on the login screen instead!",,200314,account_access,True,SECURITY_RISK,TRAIN
200316,user_10158,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Spotify Connect can't find my Sonos speakers even though we are on the exact same WiFi network.,200317,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200317,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! In the Alexa app, go to More > Settings > Music & Podcasts, unlink Spotify, and re-link your account. A quick router reboot also helps refresh the handshake!",,200316,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200318,user_10159,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Spotify won't show up on my Apple CarPlay screen anymore after updating Samsung S23.,200319,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200319,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! On your Samsung S23, go to Settings > General > CarPlay, select your vehicle, and check if Spotify is listed under customized apps. Also try restarting your car head unit.",,200318,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200320,user_10160,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Spotify Connect can't find my Sonos speakers even though we are on the exact same WiFi network.,200321,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200321,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Thanks for reaching out. Try unpairing and re-pairing the Bluetooth connection, then toggle 'Car Mode' off in Spotify Settings > Car to test.",,200320,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200322,user_10161,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I canceled Premium two weeks ago and I was still billed today. Fix this immediately.,200323,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200323,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! SheerID requires the document to clearly display your full name, university name, and an issue date within the current academic term. Check out support.spotify.com/article/student-discount/ for details.",,200322,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200324,user_10162,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my student verification failed through SheerID even though I uploaded my enrollment letter.,200325,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200325,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We understand your concern! Please DM us your account username and receipt date so a billing specialist can review your cancellation timestamp and process your refund.,,200324,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200326,user_10163,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares trying to add my family member to our Spotify Family Plan but it says her address doesn't match.,200327,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200327,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We can look into double charges for you right away. Since this involves billing details, please send us a DM with your account email and the last 4 digits of the card charged.",,200326,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200328,user_10164,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares You charged me $11.99 TWICE this month on my credit card! I want an immediate refund.,200329,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200329,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! All Family Plan members must reside at the exact same physical address. Make sure she types the address exactly character-for-character as shown in the plan manager's account page.,,200328,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200330,user_10165,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why can't I swipe to queue songs anymore on Android? That was the best feature.,200331,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200331,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! Swipe down slightly at the top of your Liked Songs playlist to reveal the search and 'Sort' bar. Tap 'Sort' and pick 'Artist' from the list.,,200330,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200332,user_10166,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares who designs your UI? Fire them immediately, this update gave me a headache.",200333,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200333,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We're really sorry to hear you're frustrated. If there's a specific issue or bug you're experiencing, let us know and we'd love to help troubleshoot.",,200332,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200334,user_10167,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares trying to add my family member to our Spotify Family Plan but it says her address doesn't match.,200335,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200335,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! SheerID requires the document to clearly display your full name, university name, and an issue date within the current academic term. Check out support.spotify.com/article/student-discount/ for details.",,200334,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200336,user_10168,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares app keeps crashing every time I open my downloaded playlist offline on iPhone 15 Pro.,200337,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200337,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! Downloads can be removed if you switch offline mode off for over 30 days or reinstall the app. Try toggling Offline Mode off and on in Settings > Playback, then re-download over WiFi.",,200336,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200338,user_10169,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my songs keep pausing after 10 seconds on my Samsung S23 iOS 16.5.,200339,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200339,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi! Downloads can be removed if you switch offline mode off for over 30 days or reinstall the app. Try toggling Offline Mode off and on in Settings > Playback, then re-download over WiFi.",,200338,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200340,user_10170,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why can't I swipe to queue songs anymore on Android? That was the best feature.,200341,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200341,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! Lyrics are provided via Musixmatch and availability varies by track and territory. If lyrics are missing across all songs, try logging out and logging back in to refresh your app data.",,200340,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200342,user_10171,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why did you remove the entire discography of this indie artist today?,200343,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200343,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! It can take a short while for newly published podcast episodes to propagate across all CDN servers. Try clearing your app cache and checking again in 30 minutes.,,200342,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200344,user_10172,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares trying to add my family member to our Spotify Family Plan but it says her address doesn't match.,200345,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200345,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"We can look into double charges for you right away. Since this involves billing details, please send us a DM with your account email and the last 4 digits of the card charged.",,200344,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200346,user_10173,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my songs keep pausing after 10 seconds on my Pixel 8 iOS 17.,200347,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200347,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Oh no! Could you check if your web player at open.spotify.com behaves the same way? If it only happens in the app, clearing cache in Settings > Storage usually does the trick.",,200346,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200348,user_10174,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why are half the songs on this album greyed out and unplayable for me?,200349,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200349,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi there! If you are on a Family Plan, make sure the Plan Manager hasn't toggled explicit content off for your sub-account in their Family settings.",,200348,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200350,user_10175,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares You charged me $11.99 TWICE this month on my credit card! I want an immediate refund.,200351,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200351,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! All Family Plan members must reside at the exact same physical address. Make sure she types the address exactly character-for-character as shown in the plan manager's account page.,,200350,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200352,user_10176,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares love the new Wrapped statistics! Best feature of the year by far ❤️,200353,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200353,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,You're very welcome! We're always here to help. Enjoy the tunes and have a fantastic weekend! 🎶,,200352,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200354,user_10177,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares Amazon Echo says 'Spotify is unavailable right now' when I ask Alexa to play music.,200355,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200355,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! In the Alexa app, go to More > Settings > Music & Podcasts, unlink Spotify, and re-link your account. A quick router reboot also helps refresh the handshake!",,200354,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200356,user_10178,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares bluetooth in my car disconnects every 3 minutes only when playing Spotify.,200357,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200357,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! On your MacBook Pro, go to Settings > General > CarPlay, select your vehicle, and check if Spotify is listed under customized apps. Also try restarting your car head unit.",,200356,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200358,user_10179,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares thanks for helping me fix my playlist yesterday, you guys rock! Have a great weekend!",200359,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200359,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,You're very welcome! We're always here to help. Enjoy the tunes and have a fantastic weekend! 🎶,,200358,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200360,user_10180,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I'm not receiving the password reset email at all. Checked spam and trash.,200361,,account_access,True,SECURITY_RISK,TRAIN
200361,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hi there. Make sure the email you entered matches the one on file. If you originally signed up via Facebook or Apple ID, use those buttons on the login screen instead!",,200360,account_access,True,SECURITY_RISK,TRAIN
200362,user_10181,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares HELP! Someone changed the email on my account and I'm locked out.,200363,,account_access,True,SECURITY_RISK,TRAIN
200363,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! Try clearing cookies and cache on your default mobile browser (Safari/Chrome), as the app uses browser webviews for authentication tokens.",,200362,account_access,True,SECURITY_RISK,TRAIN
200364,user_10182,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares bluetooth in my car disconnects every 3 minutes only when playing Spotify.,200365,,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200365,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! On your iPhone 15 Pro, go to Settings > General > CarPlay, select your vehicle, and check if Spotify is listed under customized apps. Also try restarting your car head unit.",,200364,device_connectivity,False,STANDARD_TROUBLESHOOTING,TRAIN
200366,user_10183,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares how do I sort my Liked Songs playlist by artist on iPhone 14? Can't find the filter option.,200367,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200367,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thanks for the feedback! Swipe to queue is currently available on iOS and select Android builds as part of ongoing UI testing.,,200366,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200368,user_10184,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares trying to add my family member to our Spotify Family Plan but it says her address doesn't match.,200369,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200369,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We understand your concern! Please DM us your account username and receipt date so a billing specialist can review your cancellation timestamp and process your refund.,,200368,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200370,user_10185,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares I'm not receiving the password reset email at all. Checked spam and trash.,200371,,account_access,True,SECURITY_RISK,TRAIN
200371,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Let's secure your account! Log in to your account page on spotify.com, click 'Sign out everywhere', and change your password right away. If you need more help, DM us.",,200370,account_access,True,SECURITY_RISK,TRAIN
200372,user_10186,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my songs keep pausing after 10 seconds on my iPad Pro Android 14.,200373,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200373,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! This usually happens due to battery optimization. Go to iPad Pro Settings > Apps > Spotify > Battery, and set it to 'Unrestricted'. That should prevent it from going to sleep.",,200372,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200374,user_10187,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why did you remove the entire discography of this indie artist today?,200375,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200375,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! It can take a short while for newly published podcast episodes to propagate across all CDN servers. Try clearing your app cache and checking again in 30 minutes.,,200374,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200376,user_10188,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares how do I sort my Liked Songs playlist by artist on Samsung S23? Can't find the filter option.,200377,,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200377,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thanks for the feedback! Swipe to queue is currently available on iOS and select Android builds as part of ongoing UI testing.,,200376,app_ui_features,False,STANDARD_TROUBLESHOOTING,TRAIN
200378,user_10189,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares a podcast episode that came out an hour ago won't load or play on iPhone 14.,200379,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200379,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hey! It can take a short while for newly published podcast episodes to propagate across all CDN servers. Try clearing your app cache and checking again in 30 minutes.,,200378,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200380,user_10190,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares playback keeps skipping tracks continuously without playing anything on MacBook Pro!,200381,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200381,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thanks for reporting! Try disabling 'Hardware Acceleration' in Spotify Settings > Show Advanced Settings. Then restart the app and see if the audio clears up.,,200380,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200382,user_10191,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares my songs keep pausing after 10 seconds on my Windows 11 PC Windows 11.,200383,,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200383,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,"Hey! This usually happens due to battery optimization. Go to Windows 11 PC Settings > Apps > Spotify > Battery, and set it to 'Unrestricted'. That should prevent it from going to sleep.",,200382,playback_audio_bugs,False,STANDARD_TROUBLESHOOTING,TRAIN
200384,user_10192,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares why are half the songs on this album greyed out and unplayable for me?,200385,,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200385,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Hi! Content availability is managed directly by artists and their record labels or distributors. We hope to make their music available again soon!,,200384,content_availability,False,STANDARD_TROUBLESHOOTING,TRAIN
200386,user_10193,True,Wed Nov 08 12:00:00 +0000 2023,"@SpotifyCares thanks for helping me fix my playlist yesterday, you guys rock! Have a great weekend!",200387,,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200387,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,Thank you so much! We are thrilled you're loving Wrapped this year! 🎧✨,,200386,chitchat_feedback_venting,True,HIGH_CHURN_RISK,TRAIN
200388,user_10194,True,Wed Nov 08 12:00:00 +0000 2023,@SpotifyCares trying to add my family member to our Spotify Family Plan but it says her address doesn't match.,200389,,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
200389,SpotifyCares,False,Wed Nov 08 12:05:00 +0000 2023,We understand your concern! Please DM us your account username and receipt date so a billing specialist can review your cancellation timestamp and process your refund.,,200388,subscription_billing,True,FINANCIAL_DISPUTE,TRAIN
